pkid,pbid,layers,variables,constraints,method,p_gate1,best_solution_probs,in_constraints_probs,ARG,iteration_count,classcial,quantum,run_times
0,9,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78494623655914,100.0,0.0012096774185988003,30,132.79801713001507,540.3780179659807,188
0,10,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.68017057569296,100.0,0.0031982942395167024,32,137.16789497600985,546.3635854879903,193
0,11,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89212513484358,100.0,0.0008883812419419355,30,152.95415104702988,556.6544981179686,189
0,12,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89258861439313,100.0,0.0025510204049745758,32,124.8596016711017,562.0443304268993,195
0,13,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78655282817502,100.0,0.0007424249451553468,28,91.92312732098071,507.41676204702526,165
0,14,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,26,139.14021404897358,477.49286681802914,156
0,15,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,97.51082251082252,100.0,0.0011314443127481652,47,194.23279495887255,800.6284754111257,314
0,16,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89429175475686,100.0,0.0014301703759775626,25,126.72943604197644,490.7675021710238,154
0,17,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78517722878625,99.99999999999999,0.0013543174701065798,28,126.17434658601269,499.3882872609902,168
0,18,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78540772532189,100.0,0.0010218679741711015,37,190.55945491298917,623.445655821015,240
0,19,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.8931623931624,100.0,0.0010683760670405944,33,164.45697644498432,582.7418448250173,203
0,20,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.7867803837953,100.0,0.0010153315052531255,33,160.40568040103972,609.6668378559625,204
0,21,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89247311827957,100.0,0.0017473118257728144,42,166.66531954700622,689.3222979279963,259
0,22,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89235737351991,100.0,0.0006458557586221157,29,101.31036596798367,502.4574612920187,170
0,23,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78925184404636,100.0,0.0011453704122935246,34,144.8696908639904,606.142775683009,212
0,24,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,28,129.56763109296298,497.17223653903784,159
0,25,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.04153354632588,100.0,0.0007847093768640209,29,122.3330226349135,588.3337217310909,202
0,26,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,28,85.78316840397747,417.23897290902096,168
0,27,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.14255091103966,100.0,0.0010718113598607278,33,139.2093539000125,634.07653630399,221
0,28,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.8936170212766,100.0,0.00095184770386639,26,124.26198533599381,475.0069124940055,156
0,29,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,98.51063829787235,100.0,0.01566731139774916,29,125.014505484025,559.9096672889791,196
0,30,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.67672413793103,100.0,0.0035919540189974725,33,131.85697156102106,429.50488036798197,223
0,31,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,98.48812095032397,100.0,0.014916306686141596,35,127.72907408796891,589.8345864700314,238
0,32,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89339019189765,100.0,0.0014214641068468286,32,127.10879492398817,523.0806558390104,191
0,33,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,31,117.52329250698676,499.5604391610177,188
0,34,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78142076502732,100.0,0.001513240856921118,30,139.983797234956,543.8093826870463,197
0,35,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.7872340425532,100.0,0.0003039513675639918,35,136.40676625300694,617.8170924789883,230
0,36,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89247311827957,100.0,0.0013440860206652102,31,139.90660820699122,546.2187942120072,202
0,37,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89451476793249,100.0,0.0009376465067457849,32,115.87088008000865,515.1743589769976,187
0,38,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,96.88841201716738,100.0,0.0015557939906382908,32,125.87907003895816,608.6973365960366,217
0,39,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.7872340425532,100.0,0.003723404252216377,27,124.7840580289776,454.36538094002026,163
0,40,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.78517722878625,100.0,0.00214822771070527,32,163.82967678500427,557.2229331489943,196
0,41,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,33,160.4375882389504,556.2646620350497,195
0,42,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,100.0,100.0,0.0,30,125.26770028597821,487.91811031702673,175
0,43,5,6,3,QtoSimplifyDiscardSegmentedSolver,1e-05,99.89327641408752,100.0,0.0008731929748537937,34,144.4032651060552,542.3343641869506,211
