pkid,method,layers,depth,num_params
16,PenaltySolver,5,185,10
16,PenaltySolver,5,197,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,245,10
16,PenaltySolver,5,200,10
16,PenaltySolver,5,245,10
16,PenaltySolver,5,170,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,248,10
16,PenaltySolver,5,212,10
16,PenaltySolver,5,200,10
16,PenaltySolver,5,170,10
16,PenaltySolver,5,206,10
16,PenaltySolver,5,188,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,200,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,245,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,245,10
16,PenaltySolver,5,200,10
16,PenaltySolver,5,215,10
16,PenaltySolver,5,188,10
16,PenaltySolver,5,191,10
16,PenaltySolver,5,203,10
16,PenaltySolver,5,203,10
16,PenaltySolver,5,218,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,200,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,227,10
16,PenaltySolver,5,236,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,215,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,203,10
16,PenaltySolver,5,227,10
16,PenaltySolver,5,215,10
16,PenaltySolver,5,218,10
16,PenaltySolver,5,245,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,248,10
16,PenaltySolver,5,242,10
16,PenaltySolver,5,242,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,218,10
16,PenaltySolver,5,209,10
16,PenaltySolver,5,242,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,200,10
16,PenaltySolver,5,197,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,236,10
16,PenaltySolver,5,203,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,197,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,221,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,212,10
16,PenaltySolver,5,206,10
16,PenaltySolver,5,218,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,236,10
16,PenaltySolver,5,215,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,227,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,230,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,185,10
16,PenaltySolver,5,233,10
16,PenaltySolver,5,176,10
16,PenaltySolver,5,197,10
16,PenaltySolver,5,203,10
16,PenaltySolver,5,215,10
16,PenaltySolver,5,236,10
16,PenaltySolver,5,245,10
16,PenaltySolver,5,227,10
16,PenaltySolver,5,185,10
16,PenaltySolver,5,236,10
17,PenaltySolver,5,256,10
17,PenaltySolver,5,325,10
17,PenaltySolver,5,319,10
17,PenaltySolver,5,283,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,295,10
17,PenaltySolver,5,277,10
17,PenaltySolver,5,328,10
17,PenaltySolver,5,313,10
17,PenaltySolver,5,265,10
17,PenaltySolver,5,268,10
17,PenaltySolver,5,313,10
17,PenaltySolver,5,295,10
17,PenaltySolver,5,295,10
17,PenaltySolver,5,298,10
17,PenaltySolver,5,265,10
17,PenaltySolver,5,313,10
17,PenaltySolver,5,256,10
17,PenaltySolver,5,268,10
17,PenaltySolver,5,271,10
17,PenaltySolver,5,274,10
17,PenaltySolver,5,301,10
17,PenaltySolver,5,298,10
17,PenaltySolver,5,223,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,235,10
17,PenaltySolver,5,244,10
17,PenaltySolver,5,298,10
17,PenaltySolver,5,307,10
17,PenaltySolver,5,313,10
17,PenaltySolver,5,277,10
17,PenaltySolver,5,292,10
17,PenaltySolver,5,304,10
17,PenaltySolver,5,235,10
17,PenaltySolver,5,238,10
17,PenaltySolver,5,262,10
17,PenaltySolver,5,250,10
17,PenaltySolver,5,259,10
17,PenaltySolver,5,298,10
17,PenaltySolver,5,301,10
17,PenaltySolver,5,283,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,271,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,316,10
17,PenaltySolver,5,331,10
17,PenaltySolver,5,259,10
17,PenaltySolver,5,265,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,268,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,238,10
17,PenaltySolver,5,286,10
17,PenaltySolver,5,325,10
17,PenaltySolver,5,238,10
17,PenaltySolver,5,253,10
17,PenaltySolver,5,250,10
17,PenaltySolver,5,295,10
17,PenaltySolver,5,259,10
17,PenaltySolver,5,337,10
17,PenaltySolver,5,250,10
17,PenaltySolver,5,295,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,256,10
17,PenaltySolver,5,250,10
17,PenaltySolver,5,235,10
17,PenaltySolver,5,295,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,286,10
17,PenaltySolver,5,286,10
17,PenaltySolver,5,301,10
17,PenaltySolver,5,286,10
17,PenaltySolver,5,301,10
17,PenaltySolver,5,298,10
17,PenaltySolver,5,304,10
17,PenaltySolver,5,298,10
17,PenaltySolver,5,268,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,256,10
17,PenaltySolver,5,259,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,244,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,265,10
17,PenaltySolver,5,277,10
17,PenaltySolver,5,265,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,238,10
17,PenaltySolver,5,310,10
17,PenaltySolver,5,307,10
17,PenaltySolver,5,280,10
17,PenaltySolver,5,307,10
17,PenaltySolver,5,328,10
17,PenaltySolver,5,286,10
17,PenaltySolver,5,265,10
17,PenaltySolver,5,325,10
17,PenaltySolver,5,313,10
17,PenaltySolver,5,280,10
18,PenaltySolver,5,426,10
18,PenaltySolver,5,438,10
18,PenaltySolver,5,408,10
18,PenaltySolver,5,330,10
18,PenaltySolver,5,378,10
18,PenaltySolver,5,420,10
18,PenaltySolver,5,348,10
18,PenaltySolver,5,420,10
18,PenaltySolver,5,396,10
18,PenaltySolver,5,393,10
18,PenaltySolver,5,408,10
18,PenaltySolver,5,441,10
18,PenaltySolver,5,375,10
18,PenaltySolver,5,369,10
18,PenaltySolver,5,408,10
18,PenaltySolver,5,336,10
18,PenaltySolver,5,402,10
18,PenaltySolver,5,357,10
18,PenaltySolver,5,408,10
18,PenaltySolver,5,411,10
18,PenaltySolver,5,378,10
18,PenaltySolver,5,399,10
18,PenaltySolver,5,423,10
18,PenaltySolver,5,438,10
18,PenaltySolver,5,414,10
18,PenaltySolver,5,333,10
18,PenaltySolver,5,381,10
18,PenaltySolver,5,396,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,393,10
18,PenaltySolver,5,393,10
18,PenaltySolver,5,378,10
18,PenaltySolver,5,342,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,375,10
18,PenaltySolver,5,438,10
18,PenaltySolver,5,396,10
18,PenaltySolver,5,453,10
18,PenaltySolver,5,432,10
18,PenaltySolver,5,441,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,384,10
18,PenaltySolver,5,351,10
18,PenaltySolver,5,426,10
18,PenaltySolver,5,336,10
18,PenaltySolver,5,378,10
18,PenaltySolver,5,402,10
18,PenaltySolver,5,321,10
18,PenaltySolver,5,369,10
18,PenaltySolver,5,330,10
18,PenaltySolver,5,387,10
18,PenaltySolver,5,420,10
18,PenaltySolver,5,351,10
18,PenaltySolver,5,423,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,417,10
18,PenaltySolver,5,381,10
18,PenaltySolver,5,384,10
18,PenaltySolver,5,381,10
18,PenaltySolver,5,381,10
18,PenaltySolver,5,348,10
18,PenaltySolver,5,435,10
18,PenaltySolver,5,390,10
18,PenaltySolver,5,372,10
18,PenaltySolver,5,384,10
18,PenaltySolver,5,411,10
18,PenaltySolver,5,423,10
18,PenaltySolver,5,381,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,360,10
18,PenaltySolver,5,363,10
18,PenaltySolver,5,405,10
18,PenaltySolver,5,345,10
18,PenaltySolver,5,333,10
18,PenaltySolver,5,390,10
18,PenaltySolver,5,390,10
18,PenaltySolver,5,372,10
18,PenaltySolver,5,351,10
18,PenaltySolver,5,312,10
18,PenaltySolver,5,408,10
18,PenaltySolver,5,420,10
18,PenaltySolver,5,453,10
18,PenaltySolver,5,366,10
18,PenaltySolver,5,405,10
