pkid,method,layers,depth,num_params,latency_all
8,ChocoSolver,5,7565,10,1167495.1111111322
8,ChocoSolver,5,7418,10,1125486.2222222409
8,ChocoSolver,5,7465,10,1136785.7777777968
8,ChocoSolver,5,7330,10,1089614.2222222446
8,ChocoSolver,5,6927,10,1059473.7777777968
8,ChocoSolver,5,7243,10,1074577.7777777957
8,ChocoSolver,5,7360,10,1093607.1111111327
8,ChocoSolver,5,7137,10,1072775.111111129
8,ChocoSolver,5,8002,10,1155619.5555555816
8,ChocoSolver,5,6898,10,1052721.777777792
8,ChocoSolver,5,6895,10,1050880.0000000186
8,ChocoSolver,5,7835,10,1090396.4444444703
8,ChocoSolver,5,7466,10,1107523.555555576
8,ChocoSolver,5,7659,10,1127544.8888889092
8,ChocoSolver,5,6852,10,1048494.2222222406
8,ChocoSolver,5,7380,10,1116487.1111111292
8,ChocoSolver,5,7650,10,1148476.444444467
8,ChocoSolver,5,7707,10,1136341.3333333542
8,ChocoSolver,5,7735,10,1131953.777777798
8,ChocoSolver,5,7416,10,1098318.2222222446
8,ChocoSolver,5,6967,10,1067214.222222241
8,ChocoSolver,5,7711,10,1136401.7777777985
8,ChocoSolver,5,6995,10,1073443.5555555748
8,ChocoSolver,5,6843,10,1048604.4444444624
8,ChocoSolver,5,7551,10,1104305.7777778
8,ChocoSolver,5,7232,10,1113692.4444444643
8,ChocoSolver,5,6910,10,1051786.6666666814
8,ChocoSolver,5,7299,10,1077287.1111111294
8,ChocoSolver,5,7318,10,1087541.3333333554
8,ChocoSolver,5,7635,10,1133692.444444466
8,ChocoSolver,5,7344,10,1091456.0000000226
8,ChocoSolver,5,7409,10,1114446.2222222402
8,ChocoSolver,5,6865,10,1054097.7777777961
8,ChocoSolver,5,7248,10,1075825.7777777957
8,ChocoSolver,5,6950,10,1060732.4444444636
8,ChocoSolver,5,7302,10,1108003.555555573
8,ChocoSolver,5,7612,10,1101290.6666666933
8,ChocoSolver,5,6770,10,1036053.3333333508
8,ChocoSolver,5,7743,10,1153361.777777802
9,ChocoSolver,5,22234,10,3253219.5555561217
9,ChocoSolver,5,21775,10,3240021.333333881
9,ChocoSolver,5,21380,10,3238819.555556095
9,ChocoSolver,5,20750,10,3177464.8888894035
9,ChocoSolver,5,20760,10,3202542.222222739
9,ChocoSolver,5,21062,10,3203367.1111116363
9,ChocoSolver,5,21656,10,3199431.111111647
9,ChocoSolver,5,21343,10,3236032.000000539
9,ChocoSolver,5,21803,10,3218026.666667213
9,ChocoSolver,5,21106,10,3162574.222222734
9,ChocoSolver,5,21620,10,3214986.666667207
9,ChocoSolver,5,20889,10,3163957.333333844
9,ChocoSolver,5,20394,10,3111370.666667154
9,ChocoSolver,5,21309,10,3177681.777778303
9,ChocoSolver,5,20935,10,3144384.000000504
9,ChocoSolver,5,21408,10,3182325.333333857
9,ChocoSolver,5,20071,10,3169795.5555560505
9,ChocoSolver,5,21307,10,3214592.0000005295
9,ChocoSolver,5,20947,10,3167054.22222273
9,ChocoSolver,5,20886,10,3153493.33333384
9,ChocoSolver,5,21019,10,3227367.111111643
9,ChocoSolver,5,20851,10,3166328.8888894003
9,ChocoSolver,5,21352,10,3216640.0000005327
9,ChocoSolver,5,21221,10,3205272.888889417
9,ChocoSolver,5,20363,10,3020956.4444449
9,ChocoSolver,5,21283,10,3218677.333333868
9,ChocoSolver,5,20485,10,3118467.5555560454
9,ChocoSolver,5,20707,10,3140775.1111116116
9,ChocoSolver,5,21051,10,3147804.4444449474
9,ChocoSolver,5,21349,10,3182737.7777783033
9,ChocoSolver,5,21444,10,3169856.000000526
9,ChocoSolver,5,20275,10,3204451.555556064
9,ChocoSolver,5,21429,10,3200177.777778312
9,ChocoSolver,5,20932,10,3181024.0000005146
9,ChocoSolver,5,19576,10,3034400.000000447
9,ChocoSolver,5,21198,10,3213500.4444449767
9,ChocoSolver,5,21056,10,3141546.6666671727
9,ChocoSolver,5,20459,10,3160874.6666671704
9,ChocoSolver,5,20834,10,3144561.777778282
9,ChocoSolver,5,21002,10,3144501.333333835
9,ChocoSolver,5,21088,10,3174215.111111627
9,ChocoSolver,5,21196,10,3216501.3333338615
9,ChocoSolver,5,20675,10,3153927.111111616
9,ChocoSolver,5,21233,10,3200312.8888894147
9,ChocoSolver,5,21220,10,3213592.888889416
9,ChocoSolver,5,20683,10,3170378.6666671745
9,ChocoSolver,5,21469,10,3214741.3333338685
9,ChocoSolver,5,21829,10,3210158.222222765
9,ChocoSolver,5,21610,10,3234400.0000005416
9,ChocoSolver,5,20984,10,3098321.7777782693
9,ChocoSolver,5,21005,10,3196291.5555560747
9,ChocoSolver,5,21241,10,3153596.4444449586
9,ChocoSolver,5,20595,10,3140636.4444449423
9,ChocoSolver,5,21026,10,3168344.8888894003
9,ChocoSolver,5,20916,10,3200554.666667189
9,ChocoSolver,5,21344,10,3169720.888889406
9,ChocoSolver,5,21134,10,3170108.444444957
9,ChocoSolver,5,20849,10,3173934.222222734
9,ChocoSolver,5,21021,10,3165340.4444449604
9,ChocoSolver,5,20312,10,3119214.222222706
9,ChocoSolver,5,20753,10,3117248.0000004936
9,ChocoSolver,5,21888,10,3278581.3333338997
9,ChocoSolver,5,20899,10,3163399.111111616
9,ChocoSolver,5,21564,10,3247157.333333883
9,ChocoSolver,5,22401,10,3250375.111111678
9,ChocoSolver,5,21013,10,3187765.3333338494
9,ChocoSolver,5,20836,10,3207548.4444449656
9,ChocoSolver,5,21068,10,3196604.4444449674
9,ChocoSolver,5,21531,10,3268874.666667224
9,ChocoSolver,5,21402,10,3165262.222222745
9,ChocoSolver,5,20700,10,3125536.0000004917
9,ChocoSolver,5,20914,10,3147360.0000005052
9,ChocoSolver,5,20899,10,3238428.444444978
9,ChocoSolver,5,20708,10,3130670.2222227175
9,ChocoSolver,5,21156,10,3151402.6666671783
9,ChocoSolver,5,21571,10,3253770.6666672165
9,ChocoSolver,5,21485,10,3210684.4444449786
9,ChocoSolver,5,21368,10,3285031.1111116656
9,ChocoSolver,5,20345,10,3111477.3333338182
9,ChocoSolver,5,21328,10,3224586.6666671997
9,ChocoSolver,5,20960,10,3165091.555556065
9,ChocoSolver,5,21106,10,3248935.11111165
9,ChocoSolver,5,20935,10,3142492.4444449493
9,ChocoSolver,5,21328,10,3208949.333333862
9,ChocoSolver,5,20369,10,3135349.3333338266
9,ChocoSolver,5,20807,10,3119128.888889382
9,ChocoSolver,5,20810,10,3172928.0000005113
9,ChocoSolver,5,22690,10,3281781.3333339132
9,ChocoSolver,5,20789,10,3115964.4444449325
9,ChocoSolver,5,21191,10,3128327.1111116135
9,ChocoSolver,5,19915,10,3084391.1111115837
9,ChocoSolver,5,21095,10,3117532.4444449428
9,ChocoSolver,5,20603,10,3088120.888889373
9,ChocoSolver,5,20973,10,3165184.0000005104
9,ChocoSolver,5,21596,10,3209518.2222227575
9,ChocoSolver,5,21280,10,3223651.555556089
9,ChocoSolver,5,21924,10,3253962.6666672276
9,ChocoSolver,5,21354,10,3243921.777778319
9,ChocoSolver,5,21001,10,3201624.888889411
9,ChocoSolver,5,20550,10,3142929.7777782795
10,ChocoSolver,5,26310,10,4030144.000000856
10,ChocoSolver,5,26064,10,3929653.3333341535
10,ChocoSolver,5,26212,10,3948280.888889722
10,ChocoSolver,5,26305,10,3992096.000000845
10,ChocoSolver,5,26328,10,3936234.6666674963
10,ChocoSolver,5,25951,10,3936490.6666674875
10,ChocoSolver,5,26489,10,4001898.666667517
10,ChocoSolver,5,26534,10,4035552.0000008577
10,ChocoSolver,5,26390,10,3962503.111111949
10,ChocoSolver,5,26291,10,4005994.666667516
10,ChocoSolver,5,26468,10,3983843.555556402
10,ChocoSolver,5,27337,10,4103431.111112009
10,ChocoSolver,5,26457,10,3983655.11111196
10,ChocoSolver,5,27394,10,4074787.5555564445
10,ChocoSolver,5,26184,10,3975857.7777786143
10,ChocoSolver,5,25926,10,3950300.444445269
10,ChocoSolver,5,26326,10,4009756.4444452953
10,ChocoSolver,5,25994,10,3975555.555556395
10,ChocoSolver,5,26175,10,3988177.77777862
10,ChocoSolver,5,26246,10,3944753.777778606
10,ChocoSolver,5,26594,10,3990428.44444529
10,ChocoSolver,5,25316,10,3872504.88888968
10,ChocoSolver,5,25738,10,3919978.666667485
10,ChocoSolver,5,26040,10,3991360.000000839
10,ChocoSolver,5,26312,10,3929418.6666674917
10,ChocoSolver,5,26205,10,3921141.3333341535
10,ChocoSolver,5,26448,10,3963687.111111954
10,ChocoSolver,5,26437,10,3931872.000000833
10,ChocoSolver,5,26431,10,3975815.1111119534
10,ChocoSolver,5,25288,10,3854112.0000007884
10,ChocoSolver,5,27188,10,4000046.2222230854
10,ChocoSolver,5,25756,10,3923608.8888897053
10,ChocoSolver,5,26214,10,3940508.444445275
10,ChocoSolver,5,25879,10,3942026.6666674875
10,ChocoSolver,5,26782,10,4029944.888889752
10,ChocoSolver,5,26113,10,3946563.555556384
10,ChocoSolver,5,26875,10,3993326.222223079
10,ChocoSolver,5,25985,10,3999704.8888897323
10,ChocoSolver,5,25613,10,3958232.8888897104
10,ChocoSolver,5,26354,10,4027367.1111119674
10,ChocoSolver,5,26305,10,3979402.666667506
10,ChocoSolver,5,25914,10,3920981.333334156
10,ChocoSolver,5,26267,10,4051658.666667529
10,ChocoSolver,5,26696,10,3997475.555556407
10,ChocoSolver,5,25413,10,3860046.222223011
10,ChocoSolver,5,25995,10,3934062.2222230434
10,ChocoSolver,5,25814,10,3922997.333334149
10,ChocoSolver,5,26240,10,3975847.1111119543
10,ChocoSolver,5,26160,10,3967872.0000008396
10,ChocoSolver,5,26020,10,3946922.6666674926
10,ChocoSolver,5,26003,10,3968494.2222230523
10,ChocoSolver,5,25984,10,3948359.111111936
10,ChocoSolver,5,27213,10,4080309.333334223
10,ChocoSolver,5,26905,10,4085550.2222231044
10,ChocoSolver,5,26107,10,3938076.444445267
10,ChocoSolver,5,25978,10,3962083.555556385
10,ChocoSolver,5,26087,10,3947032.8888897155
10,ChocoSolver,5,27786,10,4058328.888889785
10,ChocoSolver,5,26016,10,3942197.3333341544
10,ChocoSolver,5,26351,10,4015747.5555564105
10,ChocoSolver,5,26700,10,4029792.0000008615
10,ChocoSolver,5,26441,10,4002314.6666675177
10,ChocoSolver,5,25792,10,3931399.111111928
10,ChocoSolver,5,25915,10,3935921.777778599
10,ChocoSolver,5,26159,10,3972696.8888897295
10,ChocoSolver,5,26098,10,3958353.777778608
10,ChocoSolver,5,26522,10,3987744.000000849
10,ChocoSolver,5,25981,10,3926979.555556371
10,ChocoSolver,5,27185,10,3987939.5555564184
10,ChocoSolver,5,26014,10,3947296.000000828
10,ChocoSolver,5,26332,10,3950222.2222230555
10,ChocoSolver,5,25823,10,3927555.555556374
10,ChocoSolver,5,25371,10,3893536.0000008014
10,ChocoSolver,5,25722,10,3935431.111111934
10,ChocoSolver,5,26103,10,3909489.7777785943
10,ChocoSolver,5,25573,10,3877482.666667466
10,ChocoSolver,5,26091,10,3961073.7777786097
10,ChocoSolver,5,26931,10,4026261.3333341996
10,ChocoSolver,5,26414,10,3958922.666667511
10,ChocoSolver,5,26364,10,4001713.777778624
10,ChocoSolver,5,25914,10,3985603.555556393
10,ChocoSolver,5,25332,10,3855381.3333341223
10,ChocoSolver,5,26290,10,3988881.777778617
10,ChocoSolver,5,26708,10,3971722.6666675154
10,ChocoSolver,5,26561,10,4057525.333334203
10,ChocoSolver,5,25245,10,3841870.222223003
10,ChocoSolver,5,26488,10,3932881.777778612
10,ChocoSolver,5,26344,10,3964188.44444528
10,ChocoSolver,5,26535,10,4016803.555556409
10,ChocoSolver,5,26228,10,4019477.3333341884
10,ChocoSolver,5,26278,10,3963804.444445282
10,ChocoSolver,5,26620,10,3965404.444445286
10,ChocoSolver,5,26148,10,3948284.444445274
10,ChocoSolver,5,26315,10,3981194.6666675066
10,ChocoSolver,5,26299,10,4012615.1111119622
10,ChocoSolver,5,26448,10,4023644.4444453088
10,ChocoSolver,5,26121,10,4009688.8888897346
10,ChocoSolver,5,25829,10,3975683.5555563862
10,ChocoSolver,5,27048,10,3983527.1111119683
10,ChocoSolver,5,25914,10,3902282.6666674744
11,ChocoSolver,5,31874,10,4783153.77777844
11,ChocoSolver,5,31488,10,4775527.111111747
11,ChocoSolver,5,31065,10,4710897.7777784895
11,ChocoSolver,5,31432,10,4733422.222222879
11,ChocoSolver,5,31576,10,4771185.777778428
11,ChocoSolver,5,31809,10,4803808.0000006305
11,ChocoSolver,5,31405,10,4793429.333333991
11,ChocoSolver,5,31135,10,4765127.111111769
11,ChocoSolver,5,32031,10,4835541.333333977
11,ChocoSolver,5,31028,10,4724853.333334005
11,ChocoSolver,5,31892,10,4821109.333333957
11,ChocoSolver,5,31495,10,4778104.888889548
11,ChocoSolver,5,31395,10,4735968.000000704
11,ChocoSolver,5,32415,10,4882474.666667285
11,ChocoSolver,5,31575,10,4788728.8888895465
11,ChocoSolver,5,31804,10,4822001.7777784085
11,ChocoSolver,5,31068,10,4676910.222222919
11,ChocoSolver,5,32200,10,4791072.000000634
11,ChocoSolver,5,31200,10,4785749.333334004
11,ChocoSolver,5,31347,10,4769905.777778462
11,ChocoSolver,5,32289,10,4812192.000000628
11,ChocoSolver,5,31970,10,4873127.111111701
11,ChocoSolver,5,31795,10,4822154.666667302
11,ChocoSolver,5,30853,10,4710275.555556237
11,ChocoSolver,5,31589,10,4818613.333333966
11,ChocoSolver,5,31459,10,4779096.888889594
11,ChocoSolver,5,31478,10,4763018.666667329
11,ChocoSolver,5,31924,10,4844444.444445046
11,ChocoSolver,5,31463,10,4715612.444445125
11,ChocoSolver,5,31830,10,4786172.44444511
11,ChocoSolver,5,31968,10,4821006.222222846
11,ChocoSolver,5,31442,10,4799203.555556208
11,ChocoSolver,5,31250,10,4740650.666667336
11,ChocoSolver,5,31392,10,4792576.000000672
11,ChocoSolver,5,31856,10,4775235.555556205
11,ChocoSolver,5,31745,10,4823324.444445072
11,ChocoSolver,5,31732,10,4804757.333333995
11,ChocoSolver,5,30599,10,4668728.888889593
11,ChocoSolver,5,31314,10,4763317.333334011
11,ChocoSolver,5,30527,10,4677219.555556259
11,ChocoSolver,5,31798,10,4763889.77777847
11,ChocoSolver,5,30473,10,4645888.000000694
11,ChocoSolver,5,31447,10,4770104.888889533
11,ChocoSolver,5,31655,10,4803224.8888895335
11,ChocoSolver,5,31843,10,4852743.1111117555
11,ChocoSolver,5,31642,10,4745592.888889568
11,ChocoSolver,5,31698,10,4754168.888889568
11,ChocoSolver,5,31679,10,4778104.888889516
11,ChocoSolver,5,31774,10,4774417.777778444
11,ChocoSolver,5,31341,10,4779946.666667309
11,ChocoSolver,5,31763,10,4815125.333333961
11,ChocoSolver,5,31430,10,4726922.666667366
11,ChocoSolver,5,31976,10,4816024.888889499
11,ChocoSolver,5,31533,10,4793880.88888952
11,ChocoSolver,5,32041,10,4809315.555556207
11,ChocoSolver,5,31567,10,4756647.111111776
11,ChocoSolver,5,32379,10,4848561.777778352
11,ChocoSolver,5,32028,10,4864145.777778387
11,ChocoSolver,5,32296,10,4868352.000000608
11,ChocoSolver,5,31614,10,4814211.555556189
11,ChocoSolver,5,31917,10,4793653.333333991
11,ChocoSolver,5,31376,10,4648860.444445159
11,ChocoSolver,5,32059,10,4794631.111111751
11,ChocoSolver,5,31363,10,4783310.222222886
11,ChocoSolver,5,32067,10,4831612.444445095
11,ChocoSolver,5,32031,10,4842442.666667311
11,ChocoSolver,5,31336,10,4712945.7777784765
11,ChocoSolver,5,31947,10,4807701.333333954
11,ChocoSolver,5,31953,10,4789543.111111777
11,ChocoSolver,5,31130,10,4731143.111111768
11,ChocoSolver,5,31211,10,4762264.888889533
11,ChocoSolver,5,31850,10,4834279.111111762
11,ChocoSolver,5,31389,10,4746492.444445106
11,ChocoSolver,5,31576,10,4832007.111111754
11,ChocoSolver,5,31745,10,4787921.777778448
11,ChocoSolver,5,31594,10,4740316.444445089
11,ChocoSolver,5,31855,10,4805749.333333983
11,ChocoSolver,5,31474,10,4780583.111111748
11,ChocoSolver,5,31397,10,4757411.555556173
11,ChocoSolver,5,32317,10,4870346.666667273
11,ChocoSolver,5,31400,10,4730737.777778452
11,ChocoSolver,5,32442,10,4859360.000000592
11,ChocoSolver,5,31942,10,4774485.33333397
11,ChocoSolver,5,33180,10,4935356.444445034
11,ChocoSolver,5,30953,10,4714577.77777849
11,ChocoSolver,5,31301,10,4728184.888889563
11,ChocoSolver,5,31837,10,4836284.444445072
11,ChocoSolver,5,31490,10,4774951.111111777
11,ChocoSolver,5,31866,10,4831783.11111174
11,ChocoSolver,5,31958,10,4875914.666667227
11,ChocoSolver,5,31921,10,4821166.222222883
11,ChocoSolver,5,32004,10,4819278.222222845
11,ChocoSolver,5,31750,10,4776721.7777784215
11,ChocoSolver,5,32303,10,4814762.666667269
11,ChocoSolver,5,31861,10,4839274.666667297
11,ChocoSolver,5,31448,10,4784458.666667319
11,ChocoSolver,5,31044,10,4754389.333333997
11,ChocoSolver,5,31725,10,4785646.22222288
11,ChocoSolver,5,32747,10,4934328.888889432
11,ChocoSolver,5,31842,10,4846460.444445076
12,ChocoSolver,5,4300,10,662904.8888888829
12,ChocoSolver,5,4385,10,678012.4444444394
12,ChocoSolver,5,5036,10,700053.3333333303
12,ChocoSolver,5,4333,10,666830.2222222164
12,ChocoSolver,5,4341,10,668138.6666666609
12,ChocoSolver,5,7423,10,1040341.3333333564
12,ChocoSolver,5,4393,10,679320.8888888839
12,ChocoSolver,5,6382,10,983018.6666666807
12,ChocoSolver,5,7415,10,1038378.6666666896
12,ChocoSolver,5,6422,10,990154.6666666808
12,ChocoSolver,5,4317,10,664988.4444444386
12,ChocoSolver,5,6430,10,990336.0000000143
12,ChocoSolver,5,7432,10,1041710.2222222453
12,ChocoSolver,5,4317,10,664988.4444444386
12,ChocoSolver,5,6422,10,990154.666666681
12,ChocoSolver,5,4325,10,666296.888888883
12,ChocoSolver,5,6397,10,987889.7777777918
12,ChocoSolver,5,6421,10,991221.3333333475
12,ChocoSolver,5,4393,10,679320.8888888839
12,ChocoSolver,5,6422,10,990688.0000000142
12,ChocoSolver,5,7460,10,1045223.1111111344
12,ChocoSolver,5,7414,10,1038972.4444444674
12,ChocoSolver,5,6421,10,990688.0000000142
12,ChocoSolver,5,6445,10,995146.6666666813
12,ChocoSolver,5,4317,10,664988.4444444386
12,ChocoSolver,5,6422,10,988433.777777792
12,ChocoSolver,5,4325,10,665521.7777777719
12,ChocoSolver,5,5072,10,705528.8888888864
12,ChocoSolver,5,6398,10,986762.6666666808
12,ChocoSolver,5,5045,10,701422.2222222195
12,ChocoSolver,5,6392,10,985454.2222222365
12,ChocoSolver,5,7450,10,1044448.0000000233
12,ChocoSolver,5,6405,10,989198.2222222363
12,ChocoSolver,5,6405,10,988071.1111111253
12,ChocoSolver,5,4309,10,663679.9999999941
12,ChocoSolver,5,7396,10,1036234.6666666894
12,ChocoSolver,5,7451,10,1043854.2222222455
12,ChocoSolver,5,4310,10,662371.5555555496
12,ChocoSolver,5,4318,10,663679.9999999941
12,ChocoSolver,5,4332,10,668138.6666666609
12,ChocoSolver,5,4301,10,661596.4444444384
12,ChocoSolver,5,6389,10,983733.3333333475
12,ChocoSolver,5,6414,10,988252.4444444585
12,ChocoSolver,5,7415,10,1038378.6666666896
12,ChocoSolver,5,5045,10,701422.2222222195
12,ChocoSolver,5,4317,10,664213.3333333274
12,ChocoSolver,5,7369,10,1032128.0000000225
12,ChocoSolver,5,7406,10,1037009.7777778006
12,ChocoSolver,5,6437,10,992177.7777777923
12,ChocoSolver,5,4393,10,679320.8888888839
12,ChocoSolver,5,6430,10,988615.1111111254
12,ChocoSolver,5,7024,10,1056839.1111111306
12,ChocoSolver,5,7469,10,1046592.0000000234
12,ChocoSolver,5,4308,10,664213.3333333274
12,ChocoSolver,5,4316,10,665521.7777777719
12,ChocoSolver,5,4341,10,668138.6666666609
12,ChocoSolver,5,7423,10,1040341.3333333563
12,ChocoSolver,5,7423,10,1040341.3333333564
12,ChocoSolver,5,7406,10,1037009.7777778006
12,ChocoSolver,5,4325,10,665521.7777777719
12,ChocoSolver,5,7468,10,1047185.7777778013
12,ChocoSolver,5,4334,10,666296.888888883
12,ChocoSolver,5,7415,10,1038378.6666666897
12,ChocoSolver,5,4326,10,664988.4444444386
12,ChocoSolver,5,6456,10,994794.6666666814
12,ChocoSolver,5,4316,10,665521.7777777719
12,ChocoSolver,5,5072,10,705528.8888888864
12,ChocoSolver,5,6454,10,994794.6666666812
12,ChocoSolver,5,4394,10,678787.5555555505
12,ChocoSolver,5,4325,10,666296.888888883
12,ChocoSolver,5,7405,10,1037603.5555555784
12,ChocoSolver,5,6422,10,991281.7777777921
12,ChocoSolver,5,6398,10,983975.1111111253
12,ChocoSolver,5,4333,10,666830.2222222164
12,ChocoSolver,5,6413,10,987658.6666666808
12,ChocoSolver,5,4318,10,663679.9999999941
12,ChocoSolver,5,4285,10,659754.6666666605
12,ChocoSolver,5,7442,10,1042485.3333333565
12,ChocoSolver,5,5045,10,701422.2222222195
12,ChocoSolver,5,6470,10,998538.6666666814
12,ChocoSolver,5,6446,10,994080.0000000144
12,ChocoSolver,5,4309,10,663679.9999999941
12,ChocoSolver,5,7442,10,1042485.3333333565
12,ChocoSolver,5,6365,10,983189.3333333472
12,ChocoSolver,5,7450,10,1044448.0000000233
12,ChocoSolver,5,4300,10,662904.8888888829
12,ChocoSolver,5,4326,10,664988.4444444386
12,ChocoSolver,5,5036,10,700053.3333333305
12,ChocoSolver,5,4410,10,681404.4444444396
12,ChocoSolver,5,4358,10,670222.2222222165
12,ChocoSolver,5,4334,10,666296.888888883
12,ChocoSolver,5,6430,10,993717.3333333478
12,ChocoSolver,5,7414,10,1038972.4444444674
12,ChocoSolver,5,4285,10,659754.6666666606
12,ChocoSolver,5,6406,10,986410.666666681
12,ChocoSolver,5,6397,10,985635.5555555697
12,ChocoSolver,5,4324,10,666830.2222222164
12,ChocoSolver,5,6413,10,989912.888888903
12,ChocoSolver,5,6454,10,994794.6666666813
12,ChocoSolver,5,6385,10,985333.3333333477
13,ChocoSolver,5,11169,10,1778901.3333333812
13,ChocoSolver,5,10009,10,1518816.000000046
13,ChocoSolver,5,10136,10,1502897.777777825
13,ChocoSolver,5,12253,10,1835342.2222222814
13,ChocoSolver,5,11896,10,1840128.0000000575
13,ChocoSolver,5,11835,10,1827434.6666667215
13,ChocoSolver,5,11273,10,1792590.2222222697
13,ChocoSolver,5,11993,10,1806901.3333333964
13,ChocoSolver,5,11725,10,1831296.0000000538
13,ChocoSolver,5,12014,10,1815395.5555556188
13,ChocoSolver,5,9834,10,1464195.5555555993
13,ChocoSolver,5,9692,10,1491907.5555555976
13,ChocoSolver,5,12129,10,1846784.0000000608
13,ChocoSolver,5,12281,10,1842179.5555556163
13,ChocoSolver,5,9959,10,1479555.555555599
13,ChocoSolver,5,12167,10,1844380.4444445025
13,ChocoSolver,5,9925,10,1478819.5555555995
13,ChocoSolver,5,12400,10,1833930.6666667315
13,ChocoSolver,5,9824,10,1499861.3333333766
13,ChocoSolver,5,12221,10,1847804.4444445078
13,ChocoSolver,5,12028,10,1842094.222222284
13,ChocoSolver,5,9836,10,1503008.0000000414
13,ChocoSolver,5,12352,10,1835651.55555562
13,ChocoSolver,5,9375,10,1470570.6666667007
13,ChocoSolver,5,11314,10,1778865.7777778248
13,ChocoSolver,5,12208,10,1845692.4444445071
13,ChocoSolver,5,12448,10,1842254.2222222872
13,ChocoSolver,5,9734,10,1506801.777777819
13,ChocoSolver,5,9511,10,1475175.111111146
13,ChocoSolver,5,11160,10,1753934.2222222711
13,ChocoSolver,5,11713,10,1830360.8888889437
13,ChocoSolver,5,11208,10,1760426.6666667166
13,ChocoSolver,5,12095,10,1803683.5555556216
13,ChocoSolver,5,12369,10,1827740.444444509
13,ChocoSolver,5,11858,10,1833091.555555613
13,ChocoSolver,5,9805,10,1456113.7777778201
13,ChocoSolver,5,9209,10,1454709.3333333668
13,ChocoSolver,5,11825,10,1804650.6666667224
13,ChocoSolver,5,12252,10,1846528.0000000664
13,ChocoSolver,5,9575,10,1445994.6666667073
13,ChocoSolver,5,12414,10,1857642.6666667326
13,ChocoSolver,5,12230,10,1841767.1111111746
13,ChocoSolver,5,12264,10,1864913.777777842
13,ChocoSolver,5,12423,10,1836789.3333333984
13,ChocoSolver,5,12089,10,1850115.5555556177
13,ChocoSolver,5,12375,10,1871758.222222287
13,ChocoSolver,5,11252,10,1767210.6666667168
13,ChocoSolver,5,9202,10,1454055.1111111448
13,ChocoSolver,5,12271,10,1842624.0000000673
13,ChocoSolver,5,12226,10,1807139.5555556226
13,ChocoSolver,5,11925,10,1804643.5555556167
13,ChocoSolver,5,9934,10,1512714.6666667094
13,ChocoSolver,5,11819,10,1812963.555555612
13,ChocoSolver,5,9902,10,1511907.5555555986
13,ChocoSolver,5,12464,10,1838179.5555556212
13,ChocoSolver,5,12215,10,1830727.1111111764
13,ChocoSolver,5,11806,10,1811715.5555556112
13,ChocoSolver,5,12200,10,1782101.3333334017
13,ChocoSolver,5,12288,10,1848088.888888956
13,ChocoSolver,5,9861,10,1476224.0000000435
13,ChocoSolver,5,12080,10,1842304.0000000598
13,ChocoSolver,5,12184,10,1840696.8888889467
13,ChocoSolver,5,12060,10,1816362.6666667298
13,ChocoSolver,5,9217,10,1456259.5555555893
13,ChocoSolver,5,11827,10,1817916.4444445036
13,ChocoSolver,5,11832,10,1808273.7777778336
13,ChocoSolver,5,12080,10,1843473.7777778397
13,ChocoSolver,5,12264,10,1837180.4444445083
13,ChocoSolver,5,9976,10,1513934.222222268
13,ChocoSolver,5,12507,10,1876533.3333333975
13,ChocoSolver,5,9898,10,1493603.5555556002
13,ChocoSolver,5,12049,10,1828839.1111111687
13,ChocoSolver,5,12116,10,1792846.222222288
13,ChocoSolver,5,11889,10,1833482.6666667226
13,ChocoSolver,5,12351,10,1841578.6666667345
13,ChocoSolver,5,12218,10,1854737.7777778383
13,ChocoSolver,5,11225,10,1761624.888888939
13,ChocoSolver,5,9604,10,1484096.000000041
13,ChocoSolver,5,9968,10,1479384.888888933
13,ChocoSolver,5,9959,10,1514677.3333333766
13,ChocoSolver,5,11986,10,1862208.000000057
13,ChocoSolver,5,12053,10,1841692.4444445067
13,ChocoSolver,5,11956,10,1855776.0000000545
13,ChocoSolver,5,12037,10,1861013.3333333922
13,ChocoSolver,5,12301,10,1817134.2222222893
13,ChocoSolver,5,9973,10,1476839.1111111566
13,ChocoSolver,5,12240,10,1789297.7777778467
13,ChocoSolver,5,11241,10,1764533.3333333833
13,ChocoSolver,5,12016,10,1828839.1111111697
13,ChocoSolver,5,11214,10,1768668.4444444932
13,ChocoSolver,5,12266,10,1843811.5555556226
13,ChocoSolver,5,11191,10,1756682.6666667163
13,ChocoSolver,5,9550,10,1474168.8888889258
13,ChocoSolver,5,12474,10,1847811.5555556251
13,ChocoSolver,5,12116,10,1825379.5555556153
13,ChocoSolver,5,12075,10,1846481.7777778383
13,ChocoSolver,5,12352,10,1834101.3333333975
13,ChocoSolver,5,12137,10,1836369.7777778404
13,ChocoSolver,5,9731,10,1470741.3333333733
13,ChocoSolver,5,12260,10,1791502.2222222912
14,ChocoSolver,5,18841,10,2901834.666667068
14,ChocoSolver,5,19220,10,2957479.111111531
14,ChocoSolver,5,17781,10,2596718.222222512
14,ChocoSolver,5,17331,10,2579043.5555558326
14,ChocoSolver,5,14973,10,2252312.88888903
14,ChocoSolver,5,14832,10,2247850.666666801
14,ChocoSolver,5,14956,10,2227726.2222223543
14,ChocoSolver,5,19957,10,2929009.777778205
14,ChocoSolver,5,19557,10,2938581.333333754
14,ChocoSolver,5,19943,10,2979886.2222226663
